std_competency,competency_family,domain,month,quarter_code,row_type,source_tool,source_tool_label,tool_family,is_did_point,stacking_status,measure_unit,metric_basis,clearance_rule,n,n_schools,pct_students_cleared,se,ci95_low,ci95_high,has_clearance_value,pct_cleared_tool_flag,mean_pct_score,median_pct_score,sd_pct_score,mean_cpm,median_cpm,n_distinct_scores,perfect_score_required,stability_flag,reliability_flags,pooling_method,prev_month,months_gap,mom_change_pp,same_tool_family_as_prev,change_defensibility,raw_keys
addition_2digit,addition,numeracy,2025-11,Q3_2025,trend_point,did_baseline,DiD baseline (Nov 2025),did,True,stack,pct,did_pct_correct,DiD % correct used directly,,,60.150000000000006,,,,True,,60.150000000000006,,,,,,False,n_unknown,n_unknown_n;baseline_pct_correct_not_clearance,single_source,,,,,,B_Addition Level 2
addition_2digit,addition,numeracy,2025-11,Q3_2025,source_detail,did_baseline,DiD baseline (Nov 2025),did,True,stack,pct,did_pct_correct,DiD % correct used directly,,,60.150000000000006,,,,True,,60.150000000000006,,,,,,False,n_unknown,n_unknown_n;baseline_pct_correct_not_clearance,,,,,,,B_Addition Level 2
addition_2digit,addition,numeracy,2026-03,Q4_2025,trend_point,did_midline,25-26 End of Year (Mar 2026),did,True,stack,pct,slide_top_band_gt75,slide top band (>75%),177.0,,31.0,,,,True,,53.0,,,,,,False,robust,slide_band_gt75_not_ge75,single_source,2025-11,4,-29.150000000000006,True,metric_basis_changed,M_Addition 2
addition_2digit,addition,numeracy,2026-03,Q4_2025,source_detail,did_midline,25-26 End of Year (Mar 2026),did,True,stack,pct,slide_top_band_gt75,slide top band (>75%),177.0,,31.0,,,,True,,53.0,,,,,,False,robust,slide_band_gt75_not_ge75,,,,,,,M_Addition 2
data_handling,data_handling,numeracy,2025-11,Q3_2025,trend_point,did_baseline,DiD baseline (Nov 2025),did,True,stack,pct,did_pct_correct,DiD % correct used directly,,,65.15,,,,True,,65.15,,,,,,False,n_unknown,n_unknown_n;baseline_pct_correct_not_clearance,single_source,,,,,,B_Data Handling
data_handling,data_handling,numeracy,2025-11,Q3_2025,source_detail,did_baseline,DiD baseline (Nov 2025),did,True,stack,pct,did_pct_correct,DiD % correct used directly,,,65.15,,,,True,,65.15,,,,,,False,n_unknown,n_unknown_n;baseline_pct_correct_not_clearance,,,,,,,B_Data Handling
data_handling,data_handling,numeracy,2026-03,Q4_2025,trend_point,did_midline,25-26 End of Year (Mar 2026),did,True,stack,pct,slide_top_band_gt75,slide top band (>75%),177.0,,30.0,,,,True,,,,,,,,False,robust,slide_band_gt75_not_ge75,single_source,2025-11,4,-35.150000000000006,True,metric_basis_changed,M_Data Handling
data_handling,data_handling,numeracy,2026-03,Q4_2025,source_detail,did_midline,25-26 End of Year (Mar 2026),did,True,stack,pct,slide_top_band_gt75,slide top band (>75%),177.0,,30.0,,,,True,,,,,,,,False,robust,slide_band_gt75_not_ge75,,,,,,,M_Data Handling
measurement,measurement,numeracy,2025-11,Q3_2025,trend_point,did_baseline,DiD baseline (Nov 2025),did,True,stack,pct,did_pct_correct,DiD % correct used directly,,,83.85,,,,True,,83.85,,,,,,False,n_unknown,n_unknown_n;baseline_pct_correct_not_clearance,single_source,,,,,,B_Measurement
measurement,measurement,numeracy,2025-11,Q3_2025,source_detail,did_baseline,DiD baseline (Nov 2025),did,True,stack,pct,did_pct_correct,DiD % correct used directly,,,83.85,,,,True,,83.85,,,,,,False,n_unknown,n_unknown_n;baseline_pct_correct_not_clearance,,,,,,,B_Measurement
measurement,measurement,numeracy,2026-03,Q4_2025,trend_point,did_midline,25-26 End of Year (Mar 2026),did,True,stack,pct,slide_top_band_gt75,slide top band (>75%),177.0,,72.0,,,,True,,93.0,,,,,,False,robust,slide_band_gt75_not_ge75,single_source,2025-11,4,-11.849999999999994,True,metric_basis_changed,M_Measurement
measurement,measurement,numeracy,2026-03,Q4_2025,source_detail,did_midline,25-26 End of Year (Mar 2026),did,True,stack,pct,slide_top_band_gt75,slide top band (>75%),177.0,,72.0,,,,True,,93.0,,,,,,False,robust,slide_band_gt75_not_ge75,,,,,,,M_Measurement
money,money,numeracy,2025-11,Q3_2025,trend_point,did_baseline,DiD baseline (Nov 2025),did,True,single_source,pct,did_pct_correct,DiD % correct used directly,,,64.4,,,,True,,64.4,,,,,,False,n_unknown,n_unknown_n;baseline_pct_correct_not_clearance;single_source,single_source,,,,,,B_Money
money,money,numeracy,2025-11,Q3_2025,source_detail,did_baseline,DiD baseline (Nov 2025),did,True,single_source,pct,did_pct_correct,DiD % correct used directly,,,64.4,,,,True,,64.4,,,,,,False,n_unknown,n_unknown_n;baseline_pct_correct_not_clearance;single_source,,,,,,,B_Money
multiplication,multiplication,numeracy,2025-11,Q3_2025,trend_point,did_baseline,DiD baseline (Nov 2025),did,True,stack,pct,did_pct_correct,DiD % correct used directly,,,80.15,,,,True,,80.15,,,,,,False,n_unknown,n_unknown_n;baseline_pct_correct_not_clearance,single_source,,,,,,B_Multiplication
multiplication,multiplication,numeracy,2025-11,Q3_2025,source_detail,did_baseline,DiD baseline (Nov 2025),did,True,stack,pct,did_pct_correct,DiD % correct used directly,,,80.15,,,,True,,80.15,,,,,,False,n_unknown,n_unknown_n;baseline_pct_correct_not_clearance,,,,,,,B_Multiplication
multiplication,multiplication,numeracy,2026-03,Q4_2025,trend_point,did_midline,25-26 End of Year (Mar 2026),did,True,stack,pct,slide_top_band_gt75,slide top band (>75%),177.0,,39.0,,,,True,,,,,,,,False,robust,slide_band_gt75_not_ge75,single_source,2025-11,4,-41.150000000000006,True,metric_basis_changed,M_Multiplication
multiplication,multiplication,numeracy,2026-03,Q4_2025,source_detail,did_midline,25-26 End of Year (Mar 2026),did,True,stack,pct,slide_top_band_gt75,slide top band (>75%),177.0,,39.0,,,,True,,,,,,,,False,robust,slide_band_gt75_not_ge75,,,,,,,M_Multiplication
number_comparison,number_sense,numeracy,2025-08,Q2_2025,trend_point,pooled:aug_tool+july_tool,Aug tool / Q2 2025 tool + July tool (used 4-8 Aug 2025),aug_tool+july_tool,False,stack_with_caveat,pct,pct_students_cleared,>=75% of items,51.0,13.0,82.3529411764706,,,,True,82.3529411764706,82.84313725490196,,,,,,False,moderate,ceiling;crosswalk_caveat;perfect_score_required;pooled_sources,n_weighted,,,,,,A_NC|J_NC
number_comparison,number_sense,numeracy,2025-08,Q2_2025,source_detail,aug_tool,Aug tool / Q2 2025 tool,aug_tool,False,stack_with_caveat,pct,pct_students_cleared,>=75% of items,22.0,6.0,95.45454545454545,4.440947367810882,78.20151050048196,99.19307806988522,True,95.45454545454545,96.5909090909091,100.0,11.689063227401888,,,3.0,False,thin,thin_n;ceiling;crosswalk_caveat,,,,,,,A_NC
number_comparison,number_sense,numeracy,2025-08,Q2_2025,source_detail,july_tool,July tool (used 4-8 Aug 2025),july_tool,False,stack_with_caveat,pct,pct_students_cleared,>=75% of items,29.0,7.0,72.41379310344827,8.299609211231937,54.28252365556403,85.30141866149725,True,72.41379310344827,72.41379310344827,100.0,45.48588261473421,,,2.0,True,thin,thin_n;perfect_score_required;crosswalk_caveat,,,,,,,J_NC
number_comparison,number_sense,numeracy,2025-09,Q2_2025,trend_point,aug_tool,Aug tool / Q2 2025 tool,aug_tool,False,stack_with_caveat,pct,pct_students_cleared,>=75% of items,59.0,12.0,93.22033898305084,3.2729044225512474,83.82425011833288,97.33218129016085,True,93.22033898305084,94.0677966101695,100.0,20.41539683229274,,,4.0,False,moderate,crosswalk_caveat,single_source,2025-08,1,10.867397806580243,False,cross_tool_caveat,A_NC
number_comparison,number_sense,numeracy,2025-09,Q2_2025,source_detail,aug_tool,Aug tool / Q2 2025 tool,aug_tool,False,stack_with_caveat,pct,pct_students_cleared,>=75% of items,59.0,12.0,93.22033898305084,3.2729044225512474,83.82425011833288,97.33218129016085,True,93.22033898305084,94.0677966101695,100.0,20.41539683229274,,,4.0,False,moderate,crosswalk_caveat,,,,,,,A_NC
number_comparison,number_sense,numeracy,2025-11,Q3_2025,trend_point,did_baseline,DiD baseline (Nov 2025),did,True,stack,pct,did_pct_correct,DiD % correct used directly,,,67.45,,,,True,,67.45,,,,,,False,n_unknown,n_unknown_n;baseline_pct_correct_not_clearance,single_source,2025-09,2,-25.770338983050834,False,metric_basis_changed,B_Number Comparison
number_comparison,number_sense,numeracy,2025-11,Q3_2025,source_detail,did_baseline,DiD baseline (Nov 2025),did,True,stack,pct,did_pct_correct,DiD % correct used directly,,,67.45,,,,True,,67.45,,,,,,False,n_unknown,n_unknown_n;baseline_pct_correct_not_clearance,,,,,,,B_Number Comparison
number_comparison,number_sense,numeracy,2026-03,Q4_2025,trend_point,did_midline,25-26 End of Year (Mar 2026),did,True,stack,pct,slide_top_band_gt75,slide top band (>75%),177.0,,58.0,,,,True,,75.0,,,,,,False,robust,slide_band_gt75_not_ge75,single_source,2025-11,4,-9.450000000000003,True,metric_basis_changed,M_Number comparison
number_comparison,number_sense,numeracy,2026-03,Q4_2025,source_detail,did_midline,25-26 End of Year (Mar 2026),did,True,stack,pct,slide_top_band_gt75,slide top band (>75%),177.0,,58.0,,,,True,,75.0,,,,,,False,robust,slide_band_gt75_not_ge75,,,,,,,M_Number comparison
number_pattern,pattern,numeracy,2025-11,Q3_2025,trend_point,did_baseline,DiD baseline (Nov 2025),did,True,stack,pct,did_pct_correct,DiD % correct used directly,,,28.2,,,,True,,28.2,,,,,,False,n_unknown,n_unknown_n;baseline_pct_correct_not_clearance,single_source,,,,,,B_Number Pattern
number_pattern,pattern,numeracy,2025-11,Q3_2025,source_detail,did_baseline,DiD baseline (Nov 2025),did,True,stack,pct,did_pct_correct,DiD % correct used directly,,,28.2,,,,True,,28.2,,,,,,False,n_unknown,n_unknown_n;baseline_pct_correct_not_clearance,,,,,,,B_Number Pattern
number_pattern,pattern,numeracy,2026-03,Q4_2025,trend_point,did_midline,25-26 End of Year (Mar 2026),did,True,stack,pct,slide_top_band_gt75,slide top band (>75%),177.0,,10.0,,,,True,,30.0,,,,,,False,robust,slide_band_gt75_not_ge75,single_source,2025-11,4,-18.2,True,metric_basis_changed,M_Number Pattern
number_pattern,pattern,numeracy,2026-03,Q4_2025,source_detail,did_midline,25-26 End of Year (Mar 2026),did,True,stack,pct,slide_top_band_gt75,slide top band (>75%),177.0,,10.0,,,,True,,30.0,,,,,,False,robust,slide_band_gt75_not_ge75,,,,,,,M_Number Pattern
number_recognition,number_sense,numeracy,2025-10,Q3_2025,trend_point,q3_2025_tool,Q3 2025 tool,q3_2025_tool,False,stack_with_caveat,pct,pct_students_cleared,>=75% of items,20.0,5.0,60.0,10.954451150103322,38.65779423152061,78.11960325858074,True,60.0,63.75,75.0,35.79455265819088,,,5.0,False,thin,thin_n;crosswalk_caveat,single_source,,,,,,Q3_NR
number_recognition,number_sense,numeracy,2025-10,Q3_2025,source_detail,q3_2025_tool,Q3 2025 tool,q3_2025_tool,False,stack_with_caveat,pct,pct_students_cleared,>=75% of items,20.0,5.0,60.0,10.954451150103322,38.65779423152061,78.11960325858074,True,60.0,63.75,75.0,35.79455265819088,,,5.0,False,thin,thin_n;crosswalk_caveat,,,,,,,Q3_NR
number_recognition,number_sense,numeracy,2025-11,Q3_2025,trend_point,q3_2025_tool,Q3 2025 tool,q3_2025_tool,False,stack_with_caveat,pct,pct_students_cleared,>=75% of items,66.0,17.0,59.09090909090909,6.051991122263145,47.048971538288946,70.13276542077269,True,59.09090909090909,64.77272727272727,75.0,37.46210206207189,,,5.0,False,moderate,crosswalk_caveat,single_source,2025-10,1,-0.9090909090909065,True,within_tool,Q3_NR
number_recognition,number_sense,numeracy,2025-11,Q3_2025,source_detail,q3_2025_tool,Q3 2025 tool,q3_2025_tool,False,stack_with_caveat,pct,pct_students_cleared,>=75% of items,66.0,17.0,59.09090909090909,6.051991122263145,47.048971538288946,70.13276542077269,True,59.09090909090909,64.77272727272727,75.0,37.46210206207189,,,5.0,False,moderate,crosswalk_caveat,,,,,,,Q3_NR
number_recognition,number_sense,numeracy,2025-11,Q3_2025,source_detail,did_baseline,DiD baseline (Nov 2025),did,True,stack,pct,did_pct_correct,DiD % correct used directly,,,69.8,,,,True,,69.8,,,,,,False,n_unknown,n_unknown_n;baseline_pct_correct_not_clearance,,,,,,,B_Number Identification Untimed
number_recognition,number_sense,numeracy,2025-11,Q3_2025,reference_point,did_baseline,DiD baseline (Nov 2025),did,True,stack,pct,did_pct_correct,DiD % correct used directly,,,69.8,,,,True,,69.8,,,,,,False,n_unknown,n_unknown_n;baseline_pct_correct_not_clearance,single_source,,,,,,B_Number Identification Untimed
number_recognition,number_sense,numeracy,2025-12,Q3_2025,trend_point,q3_2025_tool,Q3 2025 tool,q3_2025_tool,False,stack_with_caveat,pct,pct_students_cleared,>=75% of items,37.0,11.0,45.94594594594595,8.192885255111733,31.038327828457724,61.616220475232645,True,45.94594594594595,51.351351351351354,50.0,41.64413805368331,,,5.0,False,moderate,crosswalk_caveat,single_source,2025-11,1,-13.144963144963143,True,within_tool,Q3_NR
number_recognition,number_sense,numeracy,2025-12,Q3_2025,source_detail,q3_2025_tool,Q3 2025 tool,q3_2025_tool,False,stack_with_caveat,pct,pct_students_cleared,>=75% of items,37.0,11.0,45.94594594594595,8.192885255111733,31.038327828457724,61.616220475232645,True,45.94594594594595,51.351351351351354,50.0,41.64413805368331,,,5.0,False,moderate,crosswalk_caveat,,,,,,,Q3_NR
number_recognition,number_sense,numeracy,2026-03,Q4_2025,trend_point,did_midline,25-26 End of Year (Mar 2026),did,True,stack,pct,slide_top_band_gt75,slide top band (>75%),177.0,,52.0,,,,True,,73.0,,,,,,False,robust,slide_band_gt75_not_ge75,single_source,2025-12,3,6.054054054054049,False,cross_tool_caveat,M_Number Identification Untimed
number_recognition,number_sense,numeracy,2026-03,Q4_2025,source_detail,did_midline,25-26 End of Year (Mar 2026),did,True,stack,pct,slide_top_band_gt75,slide top band (>75%),177.0,,52.0,,,,True,,73.0,,,,,,False,robust,slide_band_gt75_not_ge75,,,,,,,M_Number Identification Untimed
number_recognition,number_sense,numeracy,2026-04,Q1_2026,trend_point,q1_2026_tool,Q1 2026 tool (G2 battery),2026_tool,False,stack,pct,pct_students_cleared,>=75% of items,85.0,,58.82352941176471,5.3381483116060595,48.200820902440995,68.68316137613121,True,58.82352941176471,77.94941176470589,75.0,16.143608668458736,,,8.0,False,moderate,,single_source,2026-03,1,6.82352941176471,False,cross_tool_matched_construct,N1_Number ID
number_recognition,number_sense,numeracy,2026-04,Q1_2026,source_detail,q1_2026_tool,Q1 2026 tool (G2 battery),2026_tool,False,stack,pct,pct_students_cleared,>=75% of items,85.0,,58.82352941176471,5.3381483116060595,48.200820902440995,68.68316137613121,True,58.82352941176471,77.94941176470589,75.0,16.143608668458736,,,8.0,False,moderate,,,,,,,,N1_Number ID
number_recognition,number_sense,numeracy,2026-05,Q1_2026,trend_point,q1_2026_tool,Q1 2026 tool (G2 battery),2026_tool,False,stack,pct,pct_students_cleared,>=75% of items,90.0,,64.44444444444444,5.045744108422637,54.149980634835,73.5562818329831,True,64.44444444444444,78.70888888888888,83.3,19.95041406145423,,,9.0,False,moderate,,single_source,2026-04,1,5.620915032679733,True,within_tool,N1_Number ID
number_recognition,number_sense,numeracy,2026-05,Q1_2026,source_detail,q1_2026_tool,Q1 2026 tool (G2 battery),2026_tool,False,stack,pct,pct_students_cleared,>=75% of items,90.0,,64.44444444444444,5.045744108422637,54.149980634835,73.5562818329831,True,64.44444444444444,78.70888888888888,83.3,19.95041406145423,,,9.0,False,moderate,,,,,,,,N1_Number ID
number_recognition,number_sense,numeracy,2026-07,Q2_2026,trend_point,q2_2026_tool,Q2 2026 tool,2026_tool,False,stack,pct,pct_students_cleared,>=75% of items,963.0,,59.293873312564905,1.5831485115444455,56.15992498467368,62.353966018775075,True,59.293873312564905,75.15950155763241,83.3,22.19007664751068,,,13.0,False,robust,,single_source,2026-05,2,-5.150571131879538,True,within_tool,N2_Number ID
number_recognition,number_sense,numeracy,2026-07,Q2_2026,source_detail,q2_2026_tool,Q2 2026 tool,2026_tool,False,stack,pct,pct_students_cleared,>=75% of items,963.0,,59.293873312564905,1.5831485115444455,56.15992498467368,62.353966018775075,True,59.293873312564905,75.15950155763241,83.3,22.19007664751068,,,13.0,False,robust,,,,,,,,N2_Number ID
number_recognition,number_sense,numeracy,2026-08,Q2_2026,trend_point,q2_2026_tool,Q2 2026 tool,2026_tool,False,stack,pct,pct_students_cleared,>=75% of items,398.0,,52.76381909547738,2.5024416739810484,47.85604097648526,57.618753071716796,True,52.76381909547738,72.1138190954774,75.0,20.15545591173795,,,11.0,False,robust,,single_source,2026-07,1,-6.530054217087525,True,within_tool,N2_Number ID
number_recognition,number_sense,numeracy,2026-08,Q2_2026,source_detail,q2_2026_tool,Q2 2026 tool,2026_tool,False,stack,pct,pct_students_cleared,>=75% of items,398.0,,52.76381909547738,2.5024416739810484,47.85604097648526,57.618753071716796,True,52.76381909547738,72.1138190954774,75.0,20.15545591173795,,,11.0,False,robust,,,,,,,,N2_Number ID
number_writing,number_writing,numeracy,2025-11,Q3_2025,trend_point,did_baseline,DiD baseline (Nov 2025),did,True,stack,pct,did_pct_correct,DiD % correct used directly,,,66.5,,,,True,,66.5,,,,,,False,n_unknown,n_unknown_n;baseline_pct_correct_not_clearance,single_source,,,,,,B_Number Writing
number_writing,number_writing,numeracy,2025-11,Q3_2025,source_detail,did_baseline,DiD baseline (Nov 2025),did,True,stack,pct,did_pct_correct,DiD % correct used directly,,,66.5,,,,True,,66.5,,,,,,False,n_unknown,n_unknown_n;baseline_pct_correct_not_clearance,,,,,,,B_Number Writing
number_writing,number_writing,numeracy,2026-03,Q4_2025,trend_point,did_midline,25-26 End of Year (Mar 2026),did,True,stack,pct,slide_top_band_gt75,slide top band (>75%),177.0,,48.0,,,,True,,,,,,,,False,robust,slide_band_gt75_not_ge75,single_source,2025-11,4,-18.5,True,metric_basis_changed,M_Number Writing
number_writing,number_writing,numeracy,2026-03,Q4_2025,source_detail,did_midline,25-26 End of Year (Mar 2026),did,True,stack,pct,slide_top_band_gt75,slide top band (>75%),177.0,,48.0,,,,True,,,,,,,,False,robust,slide_band_gt75_not_ge75,,,,,,,M_Number Writing
pattern,pattern,numeracy,2025-08,Q2_2025,trend_point,july_tool,July tool (used 4-8 Aug 2025),july_tool,False,stack_with_caveat,pct,pct_students_cleared,>=75% of items,29.0,7.0,37.93103448275862,9.010224214255711,22.687795730867343,55.99777379071503,True,,51.724137931034484,50.0,43.26570445821968,,,3.0,True,thin,thin_n;perfect_score_required;crosswalk_caveat,single_source,,,,,,J_PAT
pattern,pattern,numeracy,2025-08,Q2_2025,source_detail,july_tool,July tool (used 4-8 Aug 2025),july_tool,False,stack_with_caveat,pct,pct_students_cleared,>=75% of items,29.0,7.0,37.93103448275862,9.010224214255711,22.687795730867343,55.99777379071503,True,,51.724137931034484,50.0,43.26570445821968,,,3.0,True,thin,thin_n;perfect_score_required;crosswalk_caveat,,,,,,,J_PAT
pattern,pattern,numeracy,2025-10,Q3_2025,trend_point,q3_2025_tool,Q3 2025 tool,q3_2025_tool,False,stack_with_caveat,pct,pct_students_cleared,>=2 of 3 items (tool rule at the time),20.0,5.0,55.00000000000001,11.124297730643494,34.20820083075997,74.18049791429071,True,55.00000000000001,55.0,66.66666666666667,34.666329283108595,,,4.0,False,thin,thin_n;cleared_at_2_of_3;crosswalk_caveat,single_source,2025-08,2,17.068965517241388,False,cross_tool_caveat,Q3_PAT
pattern,pattern,numeracy,2025-10,Q3_2025,source_detail,q3_2025_tool,Q3 2025 tool,q3_2025_tool,False,stack_with_caveat,pct,pct_students_cleared,>=2 of 3 items (tool rule at the time),20.0,5.0,55.00000000000001,11.124297730643494,34.20820083075997,74.18049791429071,True,55.00000000000001,55.0,66.66666666666667,34.666329283108595,,,4.0,False,thin,thin_n;cleared_at_2_of_3;crosswalk_caveat,,,,,,,Q3_PAT
pattern,pattern,numeracy,2025-11,Q3_2025,trend_point,q3_2025_tool,Q3 2025 tool,q3_2025_tool,False,stack_with_caveat,pct,pct_students_cleared,>=2 of 3 items (tool rule at the time),66.0,17.0,63.63636363636363,5.921263157081178,51.57941737921341,74.19318805937907,True,63.63636363636363,62.62626262626264,66.66666666666667,31.765783621138784,,,4.0,False,moderate,cleared_at_2_of_3;crosswalk_caveat,single_source,2025-10,1,8.636363636363626,True,within_tool,Q3_PAT
pattern,pattern,numeracy,2025-11,Q3_2025,source_detail,q3_2025_tool,Q3 2025 tool,q3_2025_tool,False,stack_with_caveat,pct,pct_students_cleared,>=2 of 3 items (tool rule at the time),66.0,17.0,63.63636363636363,5.921263157081178,51.57941737921341,74.19318805937907,True,63.63636363636363,62.62626262626264,66.66666666666667,31.765783621138784,,,4.0,False,moderate,cleared_at_2_of_3;crosswalk_caveat,,,,,,,Q3_PAT
pattern,pattern,numeracy,2025-12,Q3_2025,trend_point,q3_2025_tool,Q3 2025 tool,q3_2025_tool,False,stack_with_caveat,pct,pct_students_cleared,>=2 of 3 items (tool rule at the time),37.0,11.0,48.64864864864865,8.216946643938353,33.446153327211036,64.10536277401908,True,48.64864864864865,49.54954954954955,33.333333333333336,33.90402359823215,,,4.0,False,moderate,cleared_at_2_of_3;crosswalk_caveat,single_source,2025-11,1,-14.98771498771498,True,within_tool,Q3_PAT
pattern,pattern,numeracy,2025-12,Q3_2025,source_detail,q3_2025_tool,Q3 2025 tool,q3_2025_tool,False,stack_with_caveat,pct,pct_students_cleared,>=2 of 3 items (tool rule at the time),37.0,11.0,48.64864864864865,8.216946643938353,33.446153327211036,64.10536277401908,True,48.64864864864865,49.54954954954955,33.333333333333336,33.90402359823215,,,4.0,False,moderate,cleared_at_2_of_3;crosswalk_caveat,,,,,,,Q3_PAT
pattern,pattern,numeracy,2026-04,Q1_2026,trend_point,q1_2026_tool,Q1 2026 tool (G2 battery),2026_tool,False,stack_with_caveat,pct,pct_students_cleared,>=75% of items,85.0,,47.05882352941176,5.41387050951085,36.80599197035681,57.5660139367858,True,47.05882352941176,67.45529411764706,66.7,37.43997896914586,,,4.0,True,moderate,perfect_score_required;crosswalk_caveat,single_source,2025-12,4,-1.5898251192368917,False,cross_tool_caveat,N1_Pattern
pattern,pattern,numeracy,2026-04,Q1_2026,source_detail,q1_2026_tool,Q1 2026 tool (G2 battery),2026_tool,False,stack_with_caveat,pct,pct_students_cleared,>=75% of items,85.0,,47.05882352941176,5.41387050951085,36.80599197035681,57.5660139367858,True,47.05882352941176,67.45529411764706,66.7,37.43997896914586,,,4.0,True,moderate,perfect_score_required;crosswalk_caveat,,,,,,,N1_Pattern
pattern,pattern,numeracy,2026-05,Q1_2026,trend_point,q1_2026_tool,Q1 2026 tool (G2 battery),2026_tool,False,stack_with_caveat,pct,pct_students_cleared,>=75% of items,90.0,,60.0,5.163977794943222,49.67011780834921,69.51114082321718,True,60.0,74.81888888888889,100.0,36.48557016427501,,,4.0,True,moderate,perfect_score_required;crosswalk_caveat,single_source,2026-04,1,12.941176470588239,True,within_tool,N1_Pattern
pattern,pattern,numeracy,2026-05,Q1_2026,source_detail,q1_2026_tool,Q1 2026 tool (G2 battery),2026_tool,False,stack_with_caveat,pct,pct_students_cleared,>=75% of items,90.0,,60.0,5.163977794943222,49.67011780834921,69.51114082321718,True,60.0,74.81888888888889,100.0,36.48557016427501,,,4.0,True,moderate,perfect_score_required;crosswalk_caveat,,,,,,,N1_Pattern
pattern,pattern,numeracy,2026-07,Q2_2026,trend_point,q2_2026_tool,Q2 2026 tool,2026_tool,False,stack_with_caveat,pct,pct_students_cleared,>=75% of items,963.0,,35.61786085150571,1.5431334097087133,32.655938526767706,38.69407371929205,True,35.61786085150571,59.92284527518173,66.7,38.14574383557325,,,4.0,True,robust,perfect_score_required;crosswalk_caveat,single_source,2026-05,2,-24.38213914849429,True,within_tool,N2_Pattern
pattern,pattern,numeracy,2026-07,Q2_2026,source_detail,q2_2026_tool,Q2 2026 tool,2026_tool,False,stack_with_caveat,pct,pct_students_cleared,>=75% of items,963.0,,35.61786085150571,1.5431334097087133,32.655938526767706,38.69407371929205,True,35.61786085150571,59.92284527518173,66.7,38.14574383557325,,,4.0,True,robust,perfect_score_required;crosswalk_caveat,,,,,,,N2_Pattern
pattern,pattern,numeracy,2026-08,Q2_2026,trend_point,q2_2026_tool,Q2 2026 tool,2026_tool,False,stack_with_caveat,pct,pct_students_cleared,>=75% of items,398.0,,41.45728643216081,2.469422065775581,36.72138617427442,46.35652313128279,True,41.45728643216081,62.81859296482412,66.7,38.61563427040847,,,4.0,True,robust,perfect_score_required;crosswalk_caveat,single_source,2026-07,1,5.839425580655096,True,within_tool,N2_Pattern
pattern,pattern,numeracy,2026-08,Q2_2026,source_detail,q2_2026_tool,Q2 2026 tool,2026_tool,False,stack_with_caveat,pct,pct_students_cleared,>=75% of items,398.0,,41.45728643216081,2.469422065775581,36.72138617427442,46.35652313128279,True,41.45728643216081,62.81859296482412,66.7,38.61563427040847,,,4.0,True,robust,perfect_score_required;crosswalk_caveat,,,,,,,N2_Pattern
place_value_bundles,place_value,numeracy,2025-08,Q2_2025,trend_point,pooled:aug_tool+july_tool,Aug tool / Q2 2025 tool + July tool (used 4-8 Aug 2025),aug_tool+july_tool,False,stack_with_caveat,pct,pct_students_cleared,>=75% of items,51.0,13.0,52.94117647058823,,,,True,52.94117647058823,56.86274509803921,,,,,,True,moderate,crosswalk_caveat;perfect_score_required;pooled_sources,n_weighted,,,,,,A_CIB|J_CIB
place_value_bundles,place_value,numeracy,2025-08,Q2_2025,source_detail,aug_tool,Aug tool / Q2 2025 tool,aug_tool,False,stack_with_caveat,pct,pct_students_cleared,>=75% of items,22.0,6.0,50.0,10.660035817780521,30.72180469247956,69.27819530752043,True,50.0,59.09090909090909,75.0,45.346191199229246,,,3.0,True,thin,thin_n;perfect_score_required;crosswalk_caveat,,,,,,,A_CIB
place_value_bundles,place_value,numeracy,2025-08,Q2_2025,source_detail,july_tool,July tool (used 4-8 Aug 2025),july_tool,False,stack_with_caveat,pct,pct_students_cleared,>=75% of items,29.0,7.0,55.172413793103445,9.234952598786016,37.547667068067625,71.5870888512542,True,55.172413793103445,55.172413793103445,100.0,50.612017887847564,,,2.0,True,thin,thin_n;perfect_score_required;crosswalk_caveat,,,,,,,J_CIB
place_value_bundles,place_value,numeracy,2025-09,Q2_2025,trend_point,aug_tool,Aug tool / Q2 2025 tool,aug_tool,False,stack_with_caveat,pct,pct_students_cleared,>=75% of items,59.0,12.0,57.6271186440678,6.4332650607752635,44.93425547283663,69.38746771689756,True,57.6271186440678,63.559322033898304,100.0,45.324984046801184,,,3.0,True,moderate,perfect_score_required;crosswalk_caveat,single_source,2025-08,1,4.685942173479567,False,cross_tool_caveat,A_CIB
place_value_bundles,place_value,numeracy,2025-09,Q2_2025,source_detail,aug_tool,Aug tool / Q2 2025 tool,aug_tool,False,stack_with_caveat,pct,pct_students_cleared,>=75% of items,59.0,12.0,57.6271186440678,6.4332650607752635,44.93425547283663,69.38746771689756,True,57.6271186440678,63.559322033898304,100.0,45.324984046801184,,,3.0,True,moderate,perfect_score_required;crosswalk_caveat,,,,,,,A_CIB
place_value_bundles,place_value,numeracy,2025-10,Q3_2025,trend_point,q3_2025_tool,Q3 2025 tool,q3_2025_tool,False,stack_with_caveat,pct,pct_students_cleared,>=2 of 3 items (tool rule at the time),20.0,5.0,45.0,11.124297730643494,25.819502085709296,65.79179916924002,True,45.0,41.66666666666667,33.333333333333336,40.28407895861416,,,4.0,False,thin,thin_n;cleared_at_2_of_3;crosswalk_caveat,single_source,2025-09,1,-12.6271186440678,False,cross_tool_caveat,Q3_CIB
